pmid,max_micro_abs_rho,normal_mucosa_elevation_significant,m0_global_q,m3_global_q,raw_gene_count,tcga_mapped_count,normal_looking_minus_primary,mannwhitney_pvalue,class_0.3,class_0.4,class_0.5
40703521,0.3439689770305609,False,0.0954594036628514,0.2079633804858159,3,3,-0.2291447205425359,0.0027203017469515,microenvironment_correlated,unclassified,unclassified
39749345,0.3288867570367817,False,0.0583994647870158,0.1110925042238571,17,17,-0.0719563320173764,0.0152532298505558,microenvironment_correlated,unclassified,unclassified
36505302,0.315398904843185,False,0.1518168749992225,0.6818866115770551,8,8,0.0265997918102185,0.258579750109383,microenvironment_correlated,unclassified,unclassified
39507864,0.3147651035676291,False,0.931849350534758,0.8843538126792552,13,13,-0.064867652337724,0.0195937851071714,microenvironment_correlated,unclassified,unclassified
38172584,0.2998149768844413,False,0.9059104661147406,0.9315695701623172,3,3,0.0405655649835401,0.4177405637574547,unclassified,unclassified,unclassified
34512654,0.2876793471107016,False,0.1656055058425483,0.1765357983379963,10,10,-0.0058541939579644,0.4596835511389965,unclassified,unclassified,unclassified
41971137,0.2871677745344442,False,0.2858738917631054,0.9030226318295048,5,5,0.0385989495734523,0.4191013006883841,unclassified,unclassified,unclassified
38183115,0.2824099492003345,False,0.0992170906448574,0.0583994647870158,5,5,0.1003747368738369,0.0900331226533369,unclassified,unclassified,unclassified
33545950,0.2707720198932217,False,0.169568764165268,0.3686856274792796,4,4,-0.2185372382651028,0.0002440269239505,unclassified,unclassified,unclassified
42244509,0.26610975798101,False,0.7313850118385653,0.8668503013168957,5,5,-0.069995944721423,0.1131886984483446,unclassified,unclassified,unclassified
42436798,0.2604360651421937,False,0.9574327827948697,0.9276693845909458,5,5,0.0056898739219835,0.6504877323124023,unclassified,unclassified,unclassified
41809788,0.2582878918986571,False,0.1130070500477289,0.1008213780745871,3,3,-0.0331715078580167,0.8258430370073673,unclassified,unclassified,unclassified
40427675,0.2352358366531346,False,0.7755010880119075,0.875034976862032,6,6,-0.2988553151426371,3.201857760199189e-06,unclassified,unclassified,unclassified
33208770,0.2262462472090086,False,0.9023945886232216,0.691308885153653,3,3,-0.0315371069693563,0.5709508717452447,unclassified,unclassified,unclassified
41216727,0.2261603942638518,False,0.2245279837003469,0.3893860468202448,3,3,0.1311954236394048,0.0695689716161113,unclassified,unclassified,unclassified
39695796,0.2144150331743795,False,0.8142889689001381,0.5206224956930485,6,6,-0.0779350768006743,0.2001315313766617,unclassified,unclassified,unclassified
34095228,0.2051754374878041,False,0.9315695701623172,0.9397903832620385,4,4,-0.4157609977348192,1.0248211032643933e-07,unclassified,unclassified,unclassified
38017469,0.1948929674261287,False,0.9743777721781016,0.8904979210422149,3,3,0.0467231248338413,0.884310093667771,unclassified,unclassified,unclassified
38735911,0.1928748837440145,False,0.3765075952610605,0.9928018793158648,3,3,-0.0440718812456499,0.5267995800889268,unclassified,unclassified,unclassified
34422642,0.1900922926867162,False,0.3156893229226542,0.7116367779275844,9,9,-0.1902868645169561,0.0017968334782923,unclassified,unclassified,unclassified
38570787,0.1899498723611779,False,0.6459257187488843,0.7145307411265877,3,2,-0.6519055192517441,5.382073587654509e-08,unclassified,unclassified,unclassified
41507856,0.18922328208565,False,0.595527636795349,0.9733988117985964,9,9,0.0726191623601574,0.322095107639802,unclassified,unclassified,unclassified
32467671,0.188869235020973,False,0.937018112334,0.4026026186576577,3,2,-0.44848614436221,5.904973886650091e-10,unclassified,unclassified,unclassified
35027921,0.1871657399583651,False,0.1347576488765868,0.3929103497068387,4,4,-0.1472040235703134,0.0179251487666717,unclassified,unclassified,unclassified
38333832,0.1800817159737959,False,0.2936759830836124,0.3521979730638714,4,4,0.0434750730720315,0.2738389106993324,unclassified,unclassified,unclassified
35265613,0.1671835825740408,False,0.0532515490858192,0.7473771976872164,13,12,0.0624757272340159,0.1567644823254067,unclassified,unclassified,unclassified
37701108,0.1555561344164265,False,0.2936759830836124,0.5851163877018033,4,4,-0.4988141238166236,8.445421199907698e-07,unclassified,unclassified,unclassified
37740761,0.1550088026242332,False,0.8769078982376741,0.4867123471380454,3,3,-0.7780286484183954,7.625485978044443e-09,unclassified,unclassified,unclassified
33962639,0.1504686152767686,False,0.5633524174052918,0.8031970110522847,7,7,-0.0645708029764732,0.0697513641841035,unclassified,unclassified,unclassified
41357226,0.1431099235215182,False,0.6247427485342841,0.7136293510567342,5,5,-0.3072577641442602,0.002647310633515,unclassified,unclassified,unclassified
33535616,0.137685466252394,False,0.9002995508972897,0.4952732985812358,3,3,-0.8250745245544111,5.315059336634705e-10,unclassified,unclassified,unclassified
42215586,0.1255620131082187,False,0.9928018793158648,0.4111298392124881,3,2,-0.5991415275563846,3.5927067728417236e-09,unclassified,unclassified,unclassified
37807731,0.1229804135060092,False,0.309936097083354,0.7305864110552117,5,5,-0.1041533496253377,0.1696124798904374,unclassified,unclassified,unclassified
41715136,0.1166476413251995,False,0.3700836877393857,0.3156893229226542,4,4,-0.0347676173858287,0.2060093464791369,unclassified,unclassified,unclassified
39269596,0.1151718152434006,False,0.7910604236139818,0.5063848913887254,3,3,-0.1928953463024502,0.0444419805219574,unclassified,unclassified,unclassified
38332160,0.1102584558985597,False,0.8764102819516479,0.9375477740791092,7,7,-0.1273691511566435,0.0032850124778985,unclassified,unclassified,unclassified
37138324,0.1039649880283693,False,0.6459257187488843,0.764231153548886,4,4,0.0055622378714988,0.2995116451074323,unclassified,unclassified,unclassified
41836241,0.1013356067152108,False,0.1135447213455779,0.494001472034014,16,16,-0.1846639607120102,0.0003155341950455,unclassified,unclassified,unclassified
39115575,0.0843058966638809,False,0.3484685774217434,0.5758004496895578,3,3,-0.032914375220436,0.6693363745708959,unclassified,unclassified,unclassified
37152941,0.0821040845964402,False,0.2338585309875271,0.3386456248807346,4,4,-0.2420700272346632,0.0001111690787969,unclassified,unclassified,unclassified
37876438,0.0783407710807637,False,0.4198359553743667,0.412171086791175,3,3,-0.0579460998639754,0.2060093464791369,unclassified,unclassified,unclassified
35730624,0.0681689339345402,False,0.1254431113801203,0.3047344351154556,3,3,-0.0587104850207306,0.0304884103634265,unclassified,unclassified,unclassified
38282152,0.0536278803508965,False,0.5659679518289314,0.6553772026540157,3,3,-0.1024408246905995,0.0797726938871091,unclassified,unclassified,unclassified
35480865,0.0512474263383271,False,0.7313850118385653,0.8598872595441392,6,5,-0.3981326879899569,4.781255132070744e-09,unclassified,unclassified,unclassified
35626146,0.0467721296370223,False,0.875034976862032,0.8228410895511405,8,8,0.0142247052113006,0.8638043840029183,unclassified,unclassified,unclassified
42500328,0.0326933255731724,False,0.1691603708769122,0.1130070500477289,4,4,-0.1746405319474123,0.0033355271511228,unclassified,unclassified,unclassified
