"","Normal_urothelial","Myeloid","Tumor_epithelial","NK_cell","B_plasma","Endothelial","T_cell","Myofibroblast","Mast_cell","Fibroblast"
"TCGA-XF-A9SU-01A-31R-A39I-07",0.501623372647824,0.0295185327141312,0.00596255742152673,9.50707564646065e-07,2.5755657727608e-06,0.0444443587590855,0.0381071654412623,0.308080296958577,0.00168445601700258,0.0705757337672534
"TCGA-XF-A9SV-01A-21R-A42T-07",0.72958724554434,0.00221617337839346,9.61615159231311e-07,5.38203026962405e-07,9.44235537631455e-07,0.0402445839602221,1.85616524381316e-06,0.14628929239124,0.000353592256795164,0.0813048122500415
"TCGA-XF-A9SW-01A-11R-A42T-07",0.000324457365647077,0.0388387553901009,1.24176954542967e-06,0.00631550529523054,1.84179972924314e-06,0.0433703210748822,2.79131621450057e-06,0.689904832099196,0.00277037997796553,0.218469873911488
"TCGA-XF-A9SX-01A-21R-A39I-07",0.12400673467663,0.282585879286911,1.47072012332912e-06,2.95283385674005e-06,1.54540322012268e-06,0.0884600392366775,3.60630841998108e-06,0.35876795928411,0.00127764890512622,0.144892163344924
"TCGA-XF-A9SY-01A-21R-A42T-07",0.0270401867438434,0.298277867493267,0.0295826964164485,4.84020489675642e-06,2.20873062272976e-06,0.238161394083061,0.0831630730923986,0.180185781303447,0.000317991819277887,0.143263960112737
"TCGA-XF-A9SZ-01A-11R-A39I-07",0.450677246596865,0.0874158609508378,8.55805634199202e-07,0.00905827967041427,9.3841675326231e-07,0.131219217880065,8.69030954098905e-07,0.243304781222003,0.000641688382786641,0.077680262043686
"TCGA-XF-A9T0-01A-11R-A39I-07",0.596341107971077,0.0299909478034389,1.85852783821214e-06,1.01060674889844e-06,3.23156083495475e-06,0.116380999054925,0.158177075997294,0.0600136680295559,0.000328755279924417,0.0387613451683614
"TCGA-XF-A9T2-01A-11R-A42T-07",0.183084010514344,0.0106386077230767,2.30913622113032e-05,8.72560070950178e-07,2.16087987672659e-06,0.173163505611429,0.323460097417522,0.245160529569278,0.00804825104206663,0.0564188733201251
"TCGA-XF-A9T3-01A-11R-A42T-07",0.200552304916955,0.103912346826879,3.65895996348916e-06,2.40824706702028e-06,2.23212481245425e-06,0.0954520136980943,0.0491944266070597,0.414061230993114,0.00109464220565531,0.135724735420399
"TCGA-XF-A9T4-01A-11R-A39I-07",0.26106761754332,0.0798763022419437,0.128851699489476,1.55799507758899e-06,8.45642794304149e-07,0.304360178090311,3.38649652070762e-06,0.0871046401043173,0.000128612267235596,0.138605160129004
"TCGA-XF-A9T5-01A-11R-A42T-07",0.0917975456875717,0.396125719847723,0.156800810001229,1.58263292168376e-06,1.95432839901978e-06,0.117807400550751,0.136673762028539,0.0718239761311534,0.00015122452121289,0.0288160242704981
"TCGA-XF-A9T6-01A-11R-A42T-07",0.316740995558166,0.102162222373742,0.145929835324974,1.28288241220665e-06,1.80666716712347e-06,0.131714700302287,0.206288980808471,0.0382207509671459,0.000161354751421887,0.0587780703642134
"TCGA-XF-A9T8-01A-11R-A39I-07",2.70660122550339e-06,0.21568632791206,0.420889126720726,0.13103082541855,9.90788257722386e-07,0.099119683679389,1.45811075401345e-06,0.087482786294641,0.00056647533042256,0.0452196191439737
"TCGA-XF-AAME-01A-12R-A42T-07",0.00127078384425307,0.136512236568462,0.109774117924734,0.00250750763285244,0.000755595927074652,0.0867750824079084,3.636998998734e-06,0.328638481894645,0.00334872524084697,0.330413831560224
"TCGA-XF-AAMG-01A-11R-A42T-07",0.34264416712741,0.0367233509528428,1.26127624911772e-06,1.16948113542163e-06,2.38065644345381e-06,0.201154033473875,0.256123777964739,0.127055110597054,3.23898715211636e-05,0.0362623585987307
"TCGA-XF-AAMH-01A-11R-A42T-07",0.425292265761871,0.103044936419791,6.78830863803077e-05,1.69787793812828e-06,7.04442159133944e-06,0.126368873250721,0.135979943591967,0.184028587417189,0.000244401537411628,0.0249643666351407
"TCGA-XF-AAMJ-01A-11R-A42T-07",0.212324533079766,0.0214018809967601,2.18730957843925e-06,1.36782049391319e-06,2.53267749887933e-06,0.103369251037838,3.63845434273997e-06,0.400485961276891,0.00137733007843806,0.261031317268393
"TCGA-XF-AAML-01A-11R-A42T-07",0.649185022466018,0.235891614817117,9.74990775403717e-07,2.08471156484504e-06,3.13386966923342e-06,0.0502422738202996,0.0591659953556662,0.00530002677504712,2.44844935458633e-05,0.000184388700297328
"TCGA-XF-AAMQ-01A-11R-A42T-07",0.61108632858168,0.0743346272742614,0.000163506331143347,1.33810473129815e-06,2.28151678374121e-06,0.192629238783579,0.0511466437149757,0.0214671047759274,0.000207706194309886,0.048961224722607
"TCGA-XF-AAMR-01A-31R-A42T-07",0.178874448485596,0.053414808747065,2.84031248550476e-06,1.01162556242718e-06,7.76270178862625e-07,0.0299357442012167,1.07340713027325e-06,0.583646938109741,0.00182758076994686,0.152294778071078
"TCGA-XF-AAMT-01A-11R-A42T-07",0.0592525635322197,0.0984527943206429,0.222026019742342,1.30339791473611e-06,1.59451471914551e-06,0.244851810097626,8.78189479323897e-06,0.231019252775595,0.00127905395216045,0.143106825771987
"TCGA-XF-AAMW-01A-11R-A42T-07",0.108162459758939,0.145020005401857,0.247661236924847,1.15533751092534e-06,1.02677740328705e-06,0.281957361946068,2.52323148602488e-06,0.0747990867353511,0.000184273859539998,0.142210870026997
"TCGA-XF-AAMX-01A-11R-A42T-07",0.78653904058198,0.0137633223735708,1.21586058387136e-06,9.71642147194219e-07,1.4402258258765e-06,0.0994102230962489,3.87881925288998e-06,0.0507848970601834,5.94596703456316e-05,0.0494355506698617
"TCGA-XF-AAMY-01A-11R-A42T-07",0.680733639985222,0.02083957892306,1.794025033648e-06,7.26834334296135e-07,1.43631418797951e-06,0.0968358789388407,2.27383201839706e-06,0.112007238750334,0.000780552425415708,0.0887968799715535
"TCGA-XF-AAMZ-01A-11R-A42T-07",0.72848802959037,0.00520192843671933,2.76317711579064e-06,1.05409960458322e-06,1.3207468920385e-06,0.0593358445596427,0.140354621178688,0.0515559388472838,0.000464275122514433,0.0145942242411696
"TCGA-XF-AAN0-01A-11R-A42T-07",0.624709551668636,0.0915020951879306,0.0103293352772278,0.0168898621907175,2.33631708392284e-06,0.0855938734719798,1.56113130754768e-06,0.066232333964216,0.000490191830804207,0.104248858960097
"TCGA-XF-AAN1-01A-31R-A42T-07",0.661854685381255,0.00586392030008679,0.00016082581845359,1.57165172865213e-06,3.49233292440996e-06,0.131707026837867,0.153614904258461,0.0450134769716159,9.23034228239259e-05,0.00168779302478319
"TCGA-XF-AAN2-01A-11R-A42T-07",0.458210194931375,0.166130959232691,0.060523799691051,0.102901414135235,1.15248545119681e-06,0.13603229801239,0.00706336557129419,0.0423808516831515,5.40516629258862e-05,0.0267019125944344
"TCGA-XF-AAN3-01A-11R-A42T-07",0.336412434087235,0.11052196987334,0.233638685905913,7.84344256088499e-07,7.4027953343928e-07,0.11747598507617,3.99973675214511e-06,0.093547637634654,0.000731408818524619,0.107666354243621
"TCGA-XF-AAN4-01A-11R-A42T-07",7.79557435430514e-07,0.0575698649745616,1.07098928809419e-06,7.14908785341551e-07,1.17414292284226e-06,0.0308712807948925,1.47392686267039e-06,0.643844225955164,0.00442043848994483,0.263288976260143
"TCGA-XF-AAN5-01A-11R-A42T-07",0.266899095266481,0.0948156188425569,0.170946848961094,3.18939500407556e-06,2.20403967000624e-06,0.259159542515955,0.111157487632767,0.0113966867685053,0.00154373338142306,0.0840755931965443
"TCGA-XF-AAN7-01A-11R-A42T-07",9.53622386463201e-06,0.0137376248575508,9.64658719948001e-07,7.51993628109698e-07,2.12390655676242e-06,0.253172027191418,0.337753052020889,0.217177721434827,0.000166757001272328,0.177979440711273
"TCGA-XF-AAN8-01A-11R-A42T-07",5.54715079905855e-07,0.0940023220074018,5.87838949623436e-07,8.28310527552354e-07,7.56877782250693e-07,0.140431167574705,8.048304627191e-07,0.129119292800885,0.00394842077232347,0.632495264271883
"TCGA-YC-A89H-01A-11R-A36F-07",0.570489267067575,0.0331487313663728,0.186150211983148,6.92975777265268e-07,1.08600173176136e-06,0.122635399572562,7.6082184861345e-06,0.054447202294483,6.04567540051407e-05,0.0330593437658584
"TCGA-YC-A8S6-01A-31R-A38B-07",0.358105218339076,0.0361134615590222,0.000611712916538103,1.00481333349469e-06,1.93725748571057e-06,0.313625898393879,4.86010292681771e-06,0.165947847659988,0.0043265990559013,0.121261459901848
"TCGA-YC-A9TC-01A-22R-A39I-07",0.261561242033973,0.0173089384693479,2.47454419484277e-06,8.80299090570053e-07,1.1335758565318e-06,0.10928996309157,0.516790914731628,0.0688888258442532,1.84472182216321e-05,0.0261371801918654
"TCGA-YF-AA3L-01A-11R-A38B-07",0.859278198041841,0.00724899492850448,1.78848697763599e-06,7.36108883636754e-07,1.73567867824668e-06,0.048296927051886,2.85630993733374e-06,0.0307954457681442,0.000546405489729524,0.0538269121354181
"TCGA-YF-AA3M-01A-11R-A42T-07",0.544582940576468,0.0500639508832966,0.0250365039847751,1.66313438737335e-06,1.5640000030708e-06,0.202593847893967,0.12124585930906,0.0357397440387681,0.000424119190626594,0.0203098069886475
"TCGA-ZF-A9R0-01A-11R-A38B-07",0.71039000868128,0.0105431221714141,1.22193239389698e-06,7.34345905820708e-07,1.53894384165301e-06,0.0881068291014177,2.13905820885604e-06,0.162198354975416,0.00012040727218224,0.0286356435179396
"TCGA-ZF-A9R1-01A-11R-A39I-07",0.734862119013937,0.000729467952675914,2.14661824418191e-06,1.15998679640784e-06,1.86872474245093e-06,0.107086733912349,2.52701332561193e-06,0.139424395396937,0.000331477306659067,0.017558104074333
"TCGA-ZF-A9R2-01A-11R-A39I-07",0.780169391383001,1.63053977598071e-05,0.00653004756701919,1.03562890938787e-06,1.56637080533512e-06,0.186008958644974,0.0222101877871965,0.00504389336551596,1.38908079533612e-05,4.72304686591094e-06
"TCGA-ZF-A9R3-01A-11R-A38B-07",0.759306123441882,0.0773216479526947,9.27809782182099e-07,1.36807964324949e-06,1.10926163123452e-06,0.121697937052968,1.05537426106528e-06,0.0146548343063269,0.000238658919053292,0.0267763378017566
"TCGA-ZF-A9R4-01A-11R-A38B-07",0.710302244100836,0.0414933012158872,1.4644489881738e-06,1.26607040857101e-06,1.47584050661632e-06,0.072375851192313,0.171827313964544,0.00248341443097108,5.3053874488575e-06,0.00150836334809599
"TCGA-ZF-A9R5-01A-12R-A42T-07",0.51054649352909,0.00412068237796965,0.0706918591522614,6.97137287425813e-07,4.41073342731268e-06,0.162186202599054,0.246759536408199,0.00450771367934249,3.52471068233871e-06,0.00117887967268601
"TCGA-ZF-A9R7-01A-11R-A38B-07",0.582958569254095,0.180582794099583,4.49683263171525e-06,0.00285437658260382,0.00421908143139002,0.195724408708268,2.62566501877739e-06,0.00698707501925811,0.00218155107539686,0.0244850213317548
"TCGA-ZF-A9R9-01A-11R-A38B-07",0.464064263550477,0.020168932328789,1.38593410899734e-06,6.9898244024418e-07,5.73934660890189e-06,0.0502874957242102,2.02070004181641e-06,0.334503234111811,0.00101197994920212,0.12995424937231
"TCGA-ZF-A9RC-01A-11R-A38B-07",0.507651932001729,0.00468561563971457,0.0721770520558296,1.77044588894945e-06,1.30394849373012e-06,0.0766565975362379,7.39322612348222e-06,0.255257632529941,0.00095803025376802,0.0826026723622735
"TCGA-ZF-A9RD-01A-11R-A42T-07",3.84276553314241e-06,0.142479892116003,0.574722359891054,0.109558262247445,0.000346892775186233,0.0893875451879849,9.57993671861332e-06,0.0429405503642303,0.00136762329925655,0.0391834514165873
"TCGA-ZF-A9RE-01A-11R-A38B-07",0.384844073944855,0.0037468751436916,0.340593194819931,0.140285392323034,9.8344189641393e-07,0.119486895715052,0.000224788113108539,0.00547921833346511,7.29926713664546e-06,0.00533127889782968
"TCGA-ZF-A9RF-01A-11R-A38B-07",0.0516499581307163,0.37430076545745,1.44281604826922e-06,1.4686214324727e-06,1.3053326907758e-06,0.0807709350725042,0.217627775148561,0.201623559637119,0.000203693513433574,0.0738190962700447
"TCGA-ZF-A9RL-01A-11R-A38B-07",0.878260924651722,4.87894505984126e-06,1.70195465808826e-06,7.98445661322421e-07,1.57227618821657e-06,0.10471795552059,0.011936899643554,0.00291353641832622,3.22938460600998e-06,0.00215850275963473
"TCGA-ZF-A9RM-01A-11R-A38B-07",0.835842230787132,4.45471823516376e-05,1.40814639224455e-06,1.06158935158982e-06,2.26717901233181e-06,0.0991621702244205,0.0588119133151271,0.00186406002094974,7.22857691403446e-06,0.0042631129783485
"TCGA-ZF-A9RN-01A-11R-A42T-07",0.273538740408674,0.182739279641268,2.08638198844679e-06,1.57671369906608e-06,1.83967203530539e-06,0.137622590818545,0.375426381958453,0.0304501715132007,0.000215232769143292,2.10012299362441e-06
"TCGA-ZF-AA4N-01A-11R-A38B-07",0.00693936445988829,0.173378161833395,0.319684563011328,1.21519912335252e-06,1.71568632938622e-06,0.284885158839189,0.0366249012931413,0.0234707989712453,0.000589671690690777,0.154424449015669
"TCGA-ZF-AA4R-01A-11R-A38B-07",0.288509125598025,0.0263023670035399,1.59781205729236e-06,4.68068295399005e-06,1.45648301349419e-06,0.235835862566286,0.0312912358984063,0.290945151135169,0.000102359600193787,0.127006163220355
"TCGA-ZF-AA4T-01A-11R-A38B-07",0.66851523827196,0.0441049760672655,1.92436141633483e-06,4.71741472516241e-05,2.70067754486937e-06,0.174387190133241,0.0914921675989867,0.017784484863775,4.64528692174069e-05,0.00361769100934132
"TCGA-ZF-AA4U-01A-11R-A38B-07",0.600342010941119,0.0275111886699882,0.208365952210225,9.3147083866355e-07,1.02017260143423e-06,0.154785376954521,4.85428595480057e-06,0.00895017979101029,3.66091226676061e-05,1.87638107316105e-06
"TCGA-ZF-AA4V-01A-11R-A38B-07",0.327461564559958,0.0740058285519216,0.0661605848738395,0.121409974366534,1.19922358016759e-06,0.0942720838904658,0.0519561152543742,0.216535549198662,0.000205736699728001,0.0479913633809377
"TCGA-ZF-AA4W-01A-12R-A38B-07",3.33458938230451e-06,0.038153001431204,0.842466550941248,2.33019419344297e-06,1.3156259788616e-06,0.0662014272550581,0.00160062890210961,0.00720891738792087,6.74563827991991e-06,0.0443557480346252
"TCGA-ZF-AA4X-01A-11R-A38B-07",0.803345615110979,0.0651110022403824,2.18545845389735e-06,8.92417505678871e-07,2.52852907018091e-06,0.0902316635382269,0.0335438065760005,0.00534456726249753,0.000181730855337235,0.00223600801154601
"TCGA-ZF-AA51-01A-21R-A39I-07",0.53769537248682,0.0889331767516309,1.78037335163111e-06,0.153367481123717,1.2464019319266e-05,0.0721117330818705,9.47001622231957e-06,0.0798275069118186,0.000525489246219999,0.0675155259890294
"TCGA-ZF-AA52-01A-12R-A39I-07",0.393413477464225,0.0806544613816856,1.12982593957992e-06,1.9211638663659e-06,1.62146281135902e-06,0.10192982663535,2.70047932878615e-06,0.291148595727145,0.000728811416793242,0.132117454442856
"TCGA-ZF-AA53-01A-11R-A39I-07",0.0544461425003554,0.295773465805496,0.303184484200985,0.00298033577812648,1.25558692418927e-06,0.0494142480536822,1.5647393866898e-06,0.237160481174347,0.000130798825177518,0.0569072233355203
"TCGA-ZF-AA54-01A-11R-A39I-07",2.0301878382652e-06,0.296583766776912,8.51244991635762e-07,9.95526810618599e-07,1.20989191651204e-06,0.22692929328638,0.199074964529321,0.172272109116853,0.000263532608493358,0.104871246830484
"TCGA-ZF-AA56-01A-31R-A39I-07",0.384735082142652,0.118976251840565,0.214420212289338,0.00109856686040817,2.46699947569217e-06,0.168885432140673,1.72347381092457e-06,0.0672212893486639,0.00186744176360551,0.0427915331408082
"TCGA-ZF-AA58-01A-12R-A42T-07",0.00142303381866711,0.393124620966718,0.0126293763026149,5.55126807215012e-06,1.41422028117057e-06,0.210681950289726,0.0644397358267038,0.222528720189146,0.000192903773149145,0.0949726933449221
"TCGA-ZF-AA5H-01A-11R-A39I-07",0.294282365352162,0.265313348336188,2.33787096620613e-06,4.10337152273935e-06,1.65319149315802e-06,0.221863824776614,0.0135122865593358,0.128829215561789,6.17465121411238e-05,0.0761291184677876
"TCGA-ZF-AA5N-01A-11R-A42T-07",0.535604304585011,0.05231719573085,0.0935010562802962,9.89912746663866e-07,1.08458237142365e-06,0.214700318445307,0.0349621669688109,0.00471902698502194,0.000102927194834043,0.064090929314751
"TCGA-ZF-AA5P-01A-11R-A39I-07",0.075557601949443,0.0146036622455865,6.94654348977313e-07,1.00113910782754e-06,0.000193591941372891,0.0492974546203334,1.21370488093633e-06,0.64786704247793,0.00202184065608763,0.210455896610909
